HUCId,MapDate,HUC,HUCLevel,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
03090202,20150428,Everglades,8,40.72,59.28,33.46,0.00,0.00,0.00,2015-04-28,2015-05-04,1
03090202,20150421,Everglades,8,15.32,84.68,58.01,32.94,0.00,0.00,2015-04-21,2015-04-27,1
03090202,20150414,Everglades,8,0.00,100.00,47.22,8.72,0.00,0.00,2015-04-14,2015-04-20,1
03090202,20150407,Everglades,8,0.00,100.00,32.76,8.72,0.00,0.00,2015-04-07,2015-04-13,1
03090202,20150331,Everglades,8,27.24,72.76,32.76,8.72,0.00,0.00,2015-03-31,2015-04-06,1
03090202,20150324,Everglades,8,0.00,100.00,54.00,10.95,0.00,0.00,2015-03-24,2015-03-30,1
03090202,20150317,Everglades,8,27.04,72.96,34.61,0.00,0.00,0.00,2015-03-17,2015-03-23,1
03090202,20150310,Everglades,8,26.45,73.55,33.06,0.00,0.00,0.00,2015-03-10,2015-03-16,1
03090202,20150303,Everglades,8,26.45,73.55,33.06,0.00,0.00,0.00,2015-03-03,2015-03-09,1
03090202,20150224,Everglades,8,14.68,85.32,33.06,0.00,0.00,0.00,2015-02-24,2015-03-02,1
03090202,20150217,Everglades,8,14.68,85.32,33.06,0.00,0.00,0.00,2015-02-17,2015-02-23,1
03090202,20150210,Everglades,8,14.68,85.32,0.00,0.00,0.00,0.00,2015-02-10,2015-02-16,1
03090202,20150203,Everglades,8,14.68,85.32,0.00,0.00,0.00,0.00,2015-02-03,2015-02-09,1
03090202,20150127,Everglades,8,52.41,47.59,0.00,0.00,0.00,0.00,2015-01-27,2015-02-02,1
03090202,20150120,Everglades,8,62.02,37.98,0.00,0.00,0.00,0.00,2015-01-20,2015-01-26,1
03090202,20150113,Everglades,8,62.02,37.98,0.00,0.00,0.00,0.00,2015-01-13,2015-01-19,1
03090202,20150106,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-06,2015-01-12,1
03090202,20141230,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
03090202,20141223,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-23,2014-12-29,1
03090202,20141216,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-16,2014-12-22,1
03090202,20141209,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-09,2014-12-15,1
03090202,20141202,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-02,2014-12-08,1
03090202,20141125,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-11-25,2014-12-01,1
03090202,20141118,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-11-18,2014-11-24,1
03090202,20141111,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-11-11,2014-11-17,1
03090202,20141104,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-11-04,2014-11-10,1
03090202,20141028,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-28,2014-11-03,1
03090202,20141021,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-21,2014-10-27,1
03090202,20141014,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-14,2014-10-20,1
03090202,20141007,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-07,2014-10-13,1
03090202,20140930,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-30,2014-10-06,1
03090202,20140923,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-23,2014-09-29,1
03090202,20140916,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-16,2014-09-22,1
03090202,20140909,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-09,2014-09-15,1
03090202,20140902,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-02,2014-09-08,1
03090202,20140826,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-26,2014-09-01,1
03090202,20140819,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-19,2014-08-25,1
03090202,20140812,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18,1
03090202,20140805,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-05,2014-08-11,1
03090202,20140729,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-29,2014-08-04,1
03090202,20140722,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,1
03090202,20140715,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-15,2014-07-21,1
03090202,20140708,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-08,2014-07-14,1
03090202,20140701,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07,1
03090202,20140624,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-24,2014-06-30,1
03090202,20140617,Everglades,8,48.20,51.80,0.00,0.00,0.00,0.00,2014-06-17,2014-06-23,1
03090202,20140610,Everglades,8,21.64,78.36,21.54,0.00,0.00,0.00,2014-06-10,2014-06-16,1
03090202,20140603,Everglades,8,21.64,78.36,21.54,0.00,0.00,0.00,2014-06-03,2014-06-09,1
03090202,20140527,Everglades,8,21.64,78.36,21.21,0.00,0.00,0.00,2014-05-27,2014-06-02,1
03090202,20140520,Everglades,8,39.03,60.97,0.00,0.00,0.00,0.00,2014-05-20,2014-05-26,1
03090202,20140513,Everglades,8,39.03,60.97,0.00,0.00,0.00,0.00,2014-05-13,2014-05-19,1
03090202,20140506,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-05-06,2014-05-12,1
03090202,20140429,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-29,2014-05-05,1
03090202,20140422,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-22,2014-04-28,1
03090202,20140415,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-15,2014-04-21,1
03090202,20140408,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-08,2014-04-14,1
03090202,20140401,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07,1
03090202,20140325,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-25,2014-03-31,1
03090202,20140318,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-18,2014-03-24,1
03090202,20140311,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-11,2014-03-17,1
03090202,20140304,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,1
03090202,20140225,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,1
03090202,20140218,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,1
03090202,20140211,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,1
03090202,20140204,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-04,2014-02-10,1
03090202,20140128,Everglades,8,60.45,39.55,0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,1
03090202,20140121,Everglades,8,81.34,18.66,0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,1
03090202,20140114,Everglades,8,81.34,18.66,0.00,0.00,0.00,0.00,2014-01-14,2014-01-20,1
03090202,20140107,Everglades,8,69.49,30.51,0.00,0.00,0.00,0.00,2014-01-07,2014-01-13,1
03090202,20131231,Everglades,8,69.49,30.51,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,1
03090202,20131224,Everglades,8,69.49,30.51,0.00,0.00,0.00,0.00,2013-12-24,2013-12-30,1
03090202,20131217,Everglades,8,69.49,30.51,0.00,0.00,0.00,0.00,2013-12-17,2013-12-23,1
03090202,20131210,Everglades,8,79.31,20.69,0.00,0.00,0.00,0.00,2013-12-10,2013-12-16,1
03090202,20131203,Everglades,8,79.56,20.44,0.00,0.00,0.00,0.00,2013-12-03,2013-12-09,1
03090202,20131126,Everglades,8,79.56,20.44,0.00,0.00,0.00,0.00,2013-11-26,2013-12-02,1
03090202,20131119,Everglades,8,49.90,50.10,0.00,0.00,0.00,0.00,2013-11-19,2013-11-25,1
03090202,20131112,Everglades,8,73.79,26.21,0.00,0.00,0.00,0.00,2013-11-12,2013-11-18,1
03090202,20131105,Everglades,8,73.79,26.21,0.00,0.00,0.00,0.00,2013-11-05,2013-11-11,1
03090202,20131029,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-29,2013-11-04,1
03090202,20131022,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-22,2013-10-28,1
03090202,20131015,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-15,2013-10-21,1
03090202,20131008,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-08,2013-10-14,1
03090202,20131001,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-01,2013-10-07,1
03090202,20130924,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-24,2013-09-30,1
03090202,20130917,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-17,2013-09-23,1
03090202,20130910,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-10,2013-09-16,1
03090202,20130903,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-03,2013-09-09,1
03090202,20130827,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-27,2013-09-02,1
03090202,20130820,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-20,2013-08-26,1
03090202,20130813,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-13,2013-08-19,1
03090202,20130806,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-06,2013-08-12,1
03090202,20130730,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-30,2013-08-05,1
03090202,20130723,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-23,2013-07-29,1
03090202,20130716,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-16,2013-07-22,1
03090202,20130709,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-09,2013-07-15,1
03090202,20130702,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,1
03090202,20130625,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,1
03090202,20130618,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-18,2013-06-24,1
03090202,20130611,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-11,2013-06-17,1
03090202,20130604,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-04,2013-06-10,1
03090202,20130528,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-28,2013-06-03,1
03090202,20130521,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-21,2013-05-27,1
03090202,20130514,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-14,2013-05-20,1
03090202,20130507,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-07,2013-05-13,1
03090202,20130430,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2013-04-30,2013-05-06,1
03090202,20130423,Everglades,8,50.83,49.17,0.00,0.00,0.00,0.00,2013-04-23,2013-04-29,1
03090202,20130416,Everglades,8,24.45,75.55,0.00,0.00,0.00,0.00,2013-04-16,2013-04-22,1
03090202,20130409,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2013-04-09,2013-04-15,1
03090202,20130402,Everglades,8,0.00,100.00,55.92,0.00,0.00,0.00,2013-04-02,2013-04-08,1
03090202,20130326,Everglades,8,0.00,100.00,36.25,0.00,0.00,0.00,2013-03-26,2013-04-01,1
03090202,20130319,Everglades,8,0.00,100.00,36.25,0.00,0.00,0.00,2013-03-19,2013-03-25,1
03090202,20130312,Everglades,8,0.00,100.00,32.99,0.00,0.00,0.00,2013-03-12,2013-03-18,1
03090202,20130305,Everglades,8,0.00,100.00,26.97,0.00,0.00,0.00,2013-03-05,2013-03-11,1
03090202,20130226,Everglades,8,0.00,100.00,26.97,0.00,0.00,0.00,2013-02-26,2013-03-04,1
03090202,20130219,Everglades,8,0.00,100.00,26.97,0.00,0.00,0.00,2013-02-19,2013-02-25,1
03090202,20130212,Everglades,8,0.00,100.00,29.82,0.00,0.00,0.00,2013-02-12,2013-02-18,1
03090202,20130205,Everglades,8,0.00,100.00,12.25,0.00,0.00,0.00,2013-02-05,2013-02-11,1
03090202,20130129,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2013-01-29,2013-02-04,1
03090202,20130122,Everglades,8,1.39,98.61,0.00,0.00,0.00,0.00,2013-01-22,2013-01-28,1
03090202,20130115,Everglades,8,29.94,70.06,0.00,0.00,0.00,0.00,2013-01-15,2013-01-21,1
03090202,20130108,Everglades,8,29.94,70.06,0.00,0.00,0.00,0.00,2013-01-08,2013-01-14,1
03090202,20130101,Everglades,8,35.75,64.25,0.00,0.00,0.00,0.00,2013-01-01,2013-01-07,1
03090202,20121225,Everglades,8,35.75,64.25,0.00,0.00,0.00,0.00,2012-12-25,2012-12-31,1
03090202,20121218,Everglades,8,80.18,19.82,0.00,0.00,0.00,0.00,2012-12-18,2012-12-24,1
03090202,20121211,Everglades,8,80.18,19.82,0.00,0.00,0.00,0.00,2012-12-11,2012-12-17,1
03090202,20121204,Everglades,8,51.46,48.54,0.00,0.00,0.00,0.00,2012-12-04,2012-12-10,1
03090202,20121127,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-27,2012-12-03,1
03090202,20121120,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-20,2012-11-26,1
03090202,20121113,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-13,2012-11-19,1
03090202,20121106,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-06,2012-11-12,1
03090202,20121030,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-30,2012-11-05,1
03090202,20121023,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-23,2012-10-29,1
03090202,20121016,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-16,2012-10-22,1
03090202,20121009,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-09,2012-10-15,1
03090202,20121002,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-02,2012-10-08,1
03090202,20120925,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-09-25,2012-10-01,1
03090202,20120918,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-09-18,2012-09-24,1
03090202,20120911,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-09-11,2012-09-17,1
03090202,20120904,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-09-04,2012-09-10,1
03090202,20120828,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-08-28,2012-09-03,1
03090202,20120821,Everglades,8,50.67,49.33,0.00,0.00,0.00,0.00,2012-08-21,2012-08-27,1
03090202,20120814,Everglades,8,50.67,49.33,0.00,0.00,0.00,0.00,2012-08-14,2012-08-20,1
03090202,20120807,Everglades,8,67.73,32.27,0.00,0.00,0.00,0.00,2012-08-07,2012-08-13,1
03090202,20120731,Everglades,8,73.04,26.96,0.00,0.00,0.00,0.00,2012-07-31,2012-08-06,1
03090202,20120724,Everglades,8,73.04,26.96,0.00,0.00,0.00,0.00,2012-07-24,2012-07-30,1
03090202,20120717,Everglades,8,85.40,14.60,0.00,0.00,0.00,0.00,2012-07-17,2012-07-23,1
03090202,20120710,Everglades,8,85.40,14.60,0.00,0.00,0.00,0.00,2012-07-10,2012-07-16,1
03090202,20120703,Everglades,8,90.55,9.45,0.00,0.00,0.00,0.00,2012-07-03,2012-07-09,1
03090202,20120626,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-06-26,2012-07-02,1
03090202,20120619,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-06-19,2012-06-25,1
03090202,20120612,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2012-06-12,2012-06-18,1
03090202,20120605,Everglades,8,83.09,16.91,0.00,0.00,0.00,0.00,2012-06-05,2012-06-11,1
03090202,20120529,Everglades,8,83.09,16.91,0.00,0.00,0.00,0.00,2012-05-29,2012-06-04,1
03090202,20120522,Everglades,8,64.59,35.41,19.18,0.00,0.00,0.00,2012-05-22,2012-05-28,1
03090202,20120515,Everglades,8,48.11,51.89,33.65,20.17,0.00,0.00,2012-05-15,2012-05-21,1
03090202,20120508,Everglades,8,48.11,51.89,33.65,20.17,0.00,0.00,2012-05-08,2012-05-14,1
03090202,20120501,Everglades,8,48.11,51.89,33.65,20.17,0.00,0.00,2012-05-01,2012-05-07,1
03090202,20120424,Everglades,8,0.00,100.00,99.47,33.81,0.00,0.00,2012-04-24,2012-04-30,1
03090202,20120417,Everglades,8,0.00,100.00,100.00,73.03,0.00,0.00,2012-04-17,2012-04-23,1
03090202,20120410,Everglades,8,0.00,100.00,100.00,59.23,0.00,0.00,2012-04-10,2012-04-16,1
03090202,20120403,Everglades,8,0.00,100.00,99.80,44.13,0.00,0.00,2012-04-03,2012-04-09,1
03090202,20120327,Everglades,8,0.00,100.00,99.80,20.62,0.00,0.00,2012-03-27,2012-04-02,1
03090202,20120320,Everglades,8,0.00,100.00,99.80,20.62,0.00,0.00,2012-03-20,2012-03-26,1
03090202,20120313,Everglades,8,0.00,100.00,99.80,0.00,0.00,0.00,2012-03-13,2012-03-19,1
03090202,20120306,Everglades,8,0.00,100.00,99.80,0.00,0.00,0.00,2012-03-06,2012-03-12,1
03090202,20120228,Everglades,8,0.00,100.00,53.33,0.00,0.00,0.00,2012-02-28,2012-03-05,1
03090202,20120221,Everglades,8,0.00,100.00,53.33,0.00,0.00,0.00,2012-02-21,2012-02-27,1
03090202,20120214,Everglades,8,0.00,100.00,40.69,0.00,0.00,0.00,2012-02-14,2012-02-20,1
03090202,20120207,Everglades,8,0.00,100.00,71.12,0.00,0.00,0.00,2012-02-07,2012-02-13,1
03090202,20120131,Everglades,8,0.00,100.00,71.12,0.00,0.00,0.00,2012-01-31,2012-02-06,1
03090202,20120124,Everglades,8,0.00,100.00,49.64,0.00,0.00,0.00,2012-01-24,2012-01-30,1
03090202,20120117,Everglades,8,0.00,100.00,27.73,0.00,0.00,0.00,2012-01-17,2012-01-23,1
03090202,20120110,Everglades,8,2.12,97.88,0.00,0.00,0.00,0.00,2012-01-10,2012-01-16,1
03090202,20120103,Everglades,8,2.12,97.88,0.00,0.00,0.00,0.00,2012-01-03,2012-01-09,1
03090202,20111227,Everglades,8,16.43,83.57,0.00,0.00,0.00,0.00,2011-12-27,2012-01-02,1
03090202,20111220,Everglades,8,82.80,17.20,0.00,0.00,0.00,0.00,2011-12-20,2011-12-26,1
03090202,20111213,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2011-12-13,2011-12-19,1
03090202,20111206,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2011-12-06,2011-12-12,1
03090202,20111129,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2011-11-29,2011-12-05,1
03090202,20111122,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2011-11-22,2011-11-28,1
03090202,20111115,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2011-11-15,2011-11-21,1
03090202,20111108,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2011-11-08,2011-11-14,1
03090202,20111101,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2011-11-01,2011-11-07,1
03090202,20111025,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2011-10-25,2011-10-31,1
03090202,20111018,Everglades,8,97.80,2.20,0.00,0.00,0.00,0.00,2011-10-18,2011-10-24,1
03090202,20111011,Everglades,8,16.19,83.81,1.87,0.86,0.00,0.00,2011-10-11,2011-10-17,1
03090202,20111004,Everglades,8,13.99,86.01,2.75,1.29,0.00,0.00,2011-10-04,2011-10-10,1
03090202,20110927,Everglades,8,12.64,87.36,4.92,2.28,0.00,0.00,2011-09-27,2011-10-03,1
03090202,20110920,Everglades,8,38.14,61.86,4.92,2.28,0.00,0.00,2011-09-20,2011-09-26,1
03090202,20110913,Everglades,8,38.14,61.86,4.92,2.28,0.00,0.00,2011-09-13,2011-09-19,1
03090202,20110906,Everglades,8,13.83,86.17,48.68,0.01,0.00,0.00,2011-09-06,2011-09-12,1
03090202,20110830,Everglades,8,13.83,86.17,48.68,0.01,0.00,0.00,2011-08-30,2011-09-05,1
03090202,20110823,Everglades,8,12.91,87.09,58.70,8.73,0.00,0.00,2011-08-23,2011-08-29,1
03090202,20110816,Everglades,8,1.23,98.77,81.29,14.31,0.00,0.00,2011-08-16,2011-08-22,1
03090202,20110809,Everglades,8,0.00,100.00,93.37,57.56,0.02,0.00,2011-08-09,2011-08-15,1
03090202,20110802,Everglades,8,0.00,100.00,93.37,57.56,0.02,0.00,2011-08-02,2011-08-08,1
03090202,20110726,Everglades,8,0.00,100.00,93.37,57.56,0.02,0.00,2011-07-26,2011-08-01,1
03090202,20110719,Everglades,8,0.00,100.00,97.94,58.00,6.21,0.00,2011-07-19,2011-07-25,1
03090202,20110712,Everglades,8,0.00,100.00,100.00,74.66,41.75,0.07,2011-07-12,2011-07-18,1
03090202,20110705,Everglades,8,0.00,100.00,100.00,100.00,74.56,19.12,2011-07-05,2011-07-11,1
03090202,20110628,Everglades,8,0.00,100.00,100.00,100.00,74.56,25.81,2011-06-28,2011-07-04,1
03090202,20110621,Everglades,8,0.00,100.00,100.00,100.00,82.51,48.65,2011-06-21,2011-06-27,1
03090202,20110614,Everglades,8,0.00,100.00,100.00,100.00,82.51,48.65,2011-06-14,2011-06-20,1
03090202,20110607,Everglades,8,0.00,100.00,100.00,100.00,82.51,48.65,2011-06-07,2011-06-13,1
03090202,20110531,Everglades,8,0.00,100.00,100.00,100.00,80.87,10.59,2011-05-31,2011-06-06,1
03090202,20110524,Everglades,8,0.00,100.00,100.00,100.00,82.01,0.00,2011-05-24,2011-05-30,1
03090202,20110517,Everglades,8,0.00,100.00,100.00,100.00,77.85,0.00,2011-05-17,2011-05-23,1
03090202,20110510,Everglades,8,0.00,100.00,100.00,100.00,77.85,0.00,2011-05-10,2011-05-16,1
03090202,20110503,Everglades,8,0.00,100.00,100.00,100.00,72.80,0.00,2011-05-03,2011-05-09,1
03090202,20110426,Everglades,8,0.00,100.00,100.00,100.00,72.80,0.00,2011-04-26,2011-05-02,1
03090202,20110419,Everglades,8,0.00,100.00,100.00,100.00,72.80,0.00,2011-04-19,2011-04-25,1
03090202,20110412,Everglades,8,0.00,100.00,100.00,100.00,72.80,0.00,2011-04-12,2011-04-18,1
03090202,20110405,Everglades,8,0.00,100.00,100.00,92.74,70.62,0.00,2011-04-05,2011-04-11,1
03090202,20110329,Everglades,8,0.00,100.00,100.00,92.24,70.62,0.00,2011-03-29,2011-04-04,1
03090202,20110322,Everglades,8,0.00,100.00,100.00,92.24,70.67,0.00,2011-03-22,2011-03-28,1
03090202,20110315,Everglades,8,0.00,100.00,100.00,92.24,48.22,0.00,2011-03-15,2011-03-21,1
03090202,20110308,Everglades,8,0.00,100.00,100.00,92.24,48.22,0.00,2011-03-08,2011-03-14,1
03090202,20110301,Everglades,8,0.00,100.00,100.00,72.75,38.37,0.00,2011-03-01,2011-03-07,1
03090202,20110222,Everglades,8,0.00,100.00,100.00,71.68,14.44,0.00,2011-02-22,2011-02-28,1
03090202,20110215,Everglades,8,0.00,100.00,100.00,71.57,14.37,0.00,2011-02-15,2011-02-21,1
03090202,20110208,Everglades,8,0.00,100.00,100.00,71.57,14.37,0.00,2011-02-08,2011-02-14,1
03090202,20110201,Everglades,8,0.00,100.00,100.00,70.34,0.00,0.00,2011-02-01,2011-02-07,1
03090202,20110125,Everglades,8,0.00,100.00,100.00,70.34,0.00,0.00,2011-01-25,2011-01-31,1
03090202,20110118,Everglades,8,0.00,100.00,100.00,70.34,0.00,0.00,2011-01-18,2011-01-24,1
03090202,20110111,Everglades,8,0.00,100.00,100.00,70.34,0.00,0.00,2011-01-11,2011-01-17,1
03090202,20110104,Everglades,8,0.00,100.00,83.68,46.99,0.00,0.00,2011-01-04,2011-01-10,1
03090202,20101228,Everglades,8,0.00,100.00,77.09,23.04,0.00,0.00,2010-12-28,2011-01-03,1
03090202,20101221,Everglades,8,0.00,100.00,69.23,8.75,0.00,0.00,2010-12-21,2010-12-27,1
03090202,20101214,Everglades,8,0.00,100.00,60.73,8.75,0.00,0.00,2010-12-14,2010-12-20,1
03090202,20101207,Everglades,8,9.60,90.40,42.37,8.75,0.00,0.00,2010-12-07,2010-12-13,1
03090202,20101130,Everglades,8,23.21,76.79,25.32,0.00,0.00,0.00,2010-11-30,2010-12-06,1
03090202,20101123,Everglades,8,49.13,50.87,7.73,0.00,0.00,0.00,2010-11-23,2010-11-29,1
03090202,20101116,Everglades,8,63.44,36.56,0.16,0.00,0.00,0.00,2010-11-16,2010-11-22,1
03090202,20101109,Everglades,8,76.75,23.25,0.00,0.00,0.00,0.00,2010-11-09,2010-11-15,1
03090202,20101102,Everglades,8,76.75,23.25,0.00,0.00,0.00,0.00,2010-11-02,2010-11-08,1
03090202,20101026,Everglades,8,89.98,10.02,0.00,0.00,0.00,0.00,2010-10-26,2010-11-01,1
03090202,20101019,Everglades,8,98.99,1.01,0.00,0.00,0.00,0.00,2010-10-19,2010-10-25,1
03090202,20101012,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-10-12,2010-10-18,1
03090202,20101005,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-10-05,2010-10-11,1
03090202,20100928,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-09-28,2010-10-04,1
03090202,20100921,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-09-21,2010-09-27,1
03090202,20100914,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-09-14,2010-09-20,1
03090202,20100907,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-09-07,2010-09-13,1
03090202,20100831,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-31,2010-09-06,1
03090202,20100824,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-24,2010-08-30,1
03090202,20100817,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-17,2010-08-23,1
03090202,20100810,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-10,2010-08-16,1
03090202,20100803,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-03,2010-08-09,1
03090202,20100727,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-27,2010-08-02,1
03090202,20100720,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-20,2010-07-26,1
03090202,20100713,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-13,2010-07-19,1
03090202,20100706,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-06,2010-07-12,1
03090202,20100629,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-29,2010-07-05,1
